Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
houbigant-orangers-en-fleurs,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/orangers-en-fleurs-eau-de-parfum-houbigant-100-ml-perfume-lounge-3.jpg?v=1555511450,3,Orangers en Fleurs-eau de parfum-Houbigant-100 ml-Perfume Lounge,,,,,,,,,,,,,,,,,,,,,
hiram-green-moon-bloom-eau-de-parfum-50ml,Moon Bloom,"


<p><span> Moon Bloom is een weelderig en elegant tuberoos eau-de-parfum. </span></p>
<p>Tuberoos is een tropische 's nachts bloeiende bloem. Vaak aangeduid als 'de minnares van de nacht', tuberoos is een bewonderd thema in de parfumerie vanwege zijn zacht en romig, maar ook krachtig en verdovende aroma. <br> <br> Moon Bloom bevat royale hoeveelheden tuberoos absolute, jasmijn absolute en ylang ylang. Er zijn ook noten van de kokosnoot, bladgroenten en vleugjes van tropische kruiden en harsen <br> <br> Review op Perfume Smellin Things: ""Dus hoe is het? Het is geweldig. Een mooie tuberoos met jasmijn en ylang-ylang. Moon Bloom beheerst wat ik onmogelijk had geacht: een tuberoos geur die super-sexy is, maar ook bij uitstek draagbaar zelfs voor een witte bloemenofoob. De geur heeft een groene en melkachtig aspect wat een beetje ruikt zoals kokosnoot in water niet vlezig, zeer licht. De tuberoos blijft gedurende het midden en de kruidige peperkoek drydown. Blijft heel lang zitten op de huis, vooral voor een botanische- zelfs met een hittegolf, bleef hij 6 tot 8 uur zitten""<br><br> <span color:=""""> Hiram Green's Moom Bloom is a volle, romige en op en top vrouwelijke tuberoos met royale hoeveelheden jasmijn. Draagbaar en sexy tegelijk en blijft heerlijk lang (zachtjes) aanwezig.</span></p>
<h2>Ingrediënten</h2>tuberoos, jasmijn, ylang ylang, kokos, groene tonen, kruiden, harsen<br><strong></strong>


",Hiram Green,eau de parfum,"Familie:floral, floral, ingr:Iso-E Super, ingr:jasmijn, ingr:kokos, ingr:peper, ingr:roos, ingr:tuberose, Merk:Hiram Green, met sample, mf_4, ProductBackground:background-floral-med, Related:floral, Soort:eau de parfum",true,Inhoud,50 ml,,,,,GH10009,50.0,shopify,3,deny,manual,155.00,,true,true,"",https://cdn.shopify.com/s/files/1/1323/9877/products/600x600_Moon_Bloom_50ml_Hiram_Green.jpg?v=1563204715,1,,false,Hiram Green Moon Bloom 50ml EdP - Perfume Lounge,Op zoek naar een 100% natuurlijk parfum? Ontdek de exclusieve creaties van Hiram Green. Bestel via de webshop of bezoek onze Haute Parfumerie in Amsterdam.,gezondheid en persoonlijke verzorging > persoonlijke verzorging > cosmetica > parfum,,,,,,,,,,,,,,g,,64.00,active
hiram-green-moon-bloom-eau-de-parfum-50ml,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/Moon_Bloom_verpakking_50_ml_1024x1024_2316fccc-047b-4371-bd3e-4ad88ccd0281.jpg?v=1563205502,2,,,,,,,,,,,,,,,,,,,,,,
hiram-green-dilettante,Dilettante (def SOLD OUT),"<h6>""It is the sun shining on the rain and the rain falling on the sunshine...""</h6>
<p>Frances Hodgson Burnett</p>
<p><span>Vier de zomer met Dilettante; de zon in een flesje!<br></span>Een evenwichtige combinatie van oranjebloesem, petit grain en de essentiële olie van sinaasappel zorgt voor een bloemige, licht fruitige geur, met een blijmakende zonnige tinteling van de licht bittere petit grain.</p>
<p>Hiram Green is het weer gelukt een prachtige 100% natuurlijke eau-de-parfum te maken. Dit keer rondom de betoverende geur van de sinaasappelboom. Dilettante is zowel verfrissend als volbloemig en langdurig aanwezig op de huid, wat uniek is in een natuurlijk parfum.<br><br></p>
<h2>Ingrediënten</h2>
<p>oranjebloesem (sinaasappelbloesem), petit grain, sinaasappel essentiële olie</p>
<h2>Review</h2>
<meta charset=""utf-8"">
<p>Een quote van Cafleurbon: <em>""Dilettante is a study in textures, glowing, sparkling and plush.  As the luscious, slightly indolic blossom contours drape effortlessly over skin, a tide of effervescence rises into the air, like mist evaporating from the top of a lake beneath the rising sun. This shimmering, airborne effect is luminous, weightless petitgrain. Slightly green and delightfully refreshing, petitgrain fizzles prettily, like an eager champagne rushing to dome just above the lip of its flute. Eventually, energetic petitgrain resolves into a fruity delight, and tart, honeyed orange oil is revealed.”</em></p>",Hiram Green,eau de parfum,"Familie:floral, floral, ingr:oranjebloesem, ingr:petitgrain, Merk:Hiram Green, met sample, ProductBackground:background-floral-med, Related:floral, Soort:eau de parfum",false,Inhoud,50 ml,,,,,GH10007,50.0,shopify,0,deny,manual,155.00,,true,true,"",https://cdn.shopify.com/s/files/1/1323/9877/products/600x600_Dilettante_50ml_Hiram_Green.jpg?v=1563205466,1,,false,Hiram Green - Dilletante - Perfume Lounge,Op zoek naar een 100% natuurlijk parfum gebaseerd op oranjebloesem? Ontdek de exclusieve creaties van Hiram Green. Bestel via de webshop of bezoek onze Haute Parfumerie in Amsterdam.,gezondheid en persoonlijke verzorging > persoonlijke verzorging > cosmetica > parfum,,,,,,,,,,,,,,g,,64.00,active
hiram-green-dilettante,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/Dilettante_verpakking_50_ml_1024x1024_82f2bc60-4b30-453b-b885-d004217d9bfc.jpg?v=1563205466,2,,,,,,,,,,,,,,,,,,,,,,
hiram-green-dilettante,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/dilettante-eau-de-parfum-hiram-green-50ml-perfume-lounge-3.jpg?v=1563205466,3,Dilettante-eau de parfum-Hiram Green-50ml-Perfume Lounge,,,,,,,,,,,,,,,,,,,,,
ombre-rose-loriginal-brosseau,Ombre Rose L'Original,"<p>Ombre Rose L'Original is een tijdloze verfijnde geur met een klassieke elegantie.<br>Haar aanvankelijk bloemrijke, zoete tonen van iris, lelietjes van dalen, ylang-ylang en honing, maken plaats voor de suave warmte van perzik, sandelhout en muskus. Het eerste vleugje van deze poederige, sensuele combinatie charmeert onmiddellijk met haar subtiele, originele aanwezigheid.<br><br>Ombre Rose is verpakt in een chique Art Deco fles versierd met een oosters reliëf.<br><br>Het succes van Ombre Rose is verweven met dat van de voornaamste symbolen van Parijse elegantie en combineert passie, het bedrijfsleven en internationale prestige. Ombre Rose, gemaakt door Jean-Charles Brosseau, maakte zijn debuut in 1981. Al 25 jaar maakte Brosseau accessoires voor de grootste namen uit de haute couture en de prêt-à-porter. In 1980 richtte hij zijn eigen hoeden en accessoires bedrijf op en ging nadenken over het creëeren van een eigen parfum.<br>Het resultaat was Ombre Rose, wat een daverend succes is gebleven sinds de lancering.</p>
<h2>Ingrediënten</h2>
iris, lelietjes van dalen, roos, ylang-ylang, honing, perzik, sandelhout, musk, vanille",Brosseau,eau de parfum,"ingr:iris, ingr:musk, ingr:roos, ingr:sandelhout, ingr:vanille, Merk:Brosseau, met sample, powdery, Related:ombrerose, Soort:eau de parfum",true,Inhoud,100 ml,,,,,JB10001,100.0,shopify,0,deny,manual,126.00,,true,true,3760064740157,https://cdn.shopify.com/s/files/1/1323/9877/products/ombre-rose-loriginal-eau-de-parfum-brosseau-100-ml-perfume-lounge.jpg?v=1555511404,1,Ombre Rose L'Original-eau de parfum-Brosseau-100 ml-Perfume Lounge,false,Ombre Rose LOriginal 100ml EdP - Annindriya Perfume Lounge,Ombre Rose l&#8217;Original is het best te omschrijven als een iconische en vrouwelijke geur. Bestel dit luxe eau-de-parfum nu veilig en snel via onze webshop.,gezondheid en persoonlijke verzorging > persoonlijke verzorging > cosmetica > parfum,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/ombre-rose-loriginal-eau-de-parfum-brosseau-100-ml-perfume-lounge.jpg?v=1555511404,g,,60.00,active
ombre-rose-loriginal-brosseau,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/ombre-rose-loriginal-eau-de-parfum-brosseau-100-ml-perfume-lounge-2.jpg?v=1555511404,2,Ombre Rose L'Original-eau de parfum-Brosseau-100 ml-Perfume Lounge,,,,,,,,,,,,,,,,,,,,,
grossmith-shem-el-nessim-eau-de-parfum,Shem-El-Nessim,"


<p>﻿<span>Warm, zacht, poederig, luxueus</span>.</p>
<p>""Een Arabisch lentefestival gevierd aan de oevers van de Nijl."" <br>Shem-el-Nessim is gecreëerd in 1906. Een rijke, luxueuze geur. Een tijdgenoot van het parfum L'Origan van Coty.</p>

<p>Quote from review by Luca Turin: ""The best one, in my view, is arguably also the least original, Shem-el-Nessim. Named after an Egyptian Spring festival, literally smell-the-breeze, it is none other than an enthusiastic copy of Francois Coty's magnificent 1905 L’Origan, which begat L'Heure Bleue and countless others. Grossmith did not waste time and released Shem-el-Nessim in 1906. They are touchingly candid about this, which makes me like them even more. Bear in mind that the real L'Origan is long gone, and that the reptiles at Coty make money with fragrances named after minor celebs instead of their classic masterpieces. Given that, Grossmith becomes Plan A, particularly since everything from fragrance to bottle to packaging is of exquisite, painstaking quality. Well done.""</p>
<p>Citaat uit een review over Shem-el-Nessim op Perfume Shrine:<br>""Arabic for 'smelling the breeze', is perhaps my top pick. Rarely has a scent captivated me as instantly as Shem-el-Nessim did, reprising a well-rounded tune, that of literally earthbound orris (alas down-marketed in several mainstream releases these past two years) and exalting it to the heavens above via the use of a little lilac overtone and greenery. The original Shem-el-Nessim came out in 1906, signifying the fêted femininity of the Edwardian era, a nod to Europe's emerging love with anything oriental that would culminate in the Art Deco period. Named after an Arabian Springtime festival held in Egypt on the Nile, it was advertised with dark-haired sexy lovelies in salwar kameez, hair in a turban and the seven veils of Salome dropping one by one in our fertile imagination. The rebirth is a reworking of the floriental genre à la L'Origan allegedly, or the triumph of the impressionistic suspension of time in L'Heure Bleue in my opinion~one could argue without blushing that it is the loveliest rendition of heliotrope and iris to be launched in the last decade! A clearly pyramidal composition, it dazzles with its economy of structure and the delight of its affluent feel, like a mink wrap in winter. The overture has all instruments murmur a soft muted tune signifying phase one (soft greenery, florals) . Then the aria of marzipan-like heliotrope emerges in all its glory, the leitmotif comes again and again for hours: luxurious, warm, inviting, powdery. The whole melts into an unctuous coda of orientalised elements in the base, almost ambery: sandalwood, musk and vanilla, amplifying the plush to the point of apotheosis. I am smitten!!""<br><br>Quote from review by Kafkaesque: ""It is such a beautifully golden scent, with such enormous plushness that it oozes sophistication, opulence, and elegance. Most of all, it feels romantic. Some admirers on Fragrantica talk about fairy princesses or Marie-Antoinette, so I'm not the only one to find a certain regalness to Shem-el-Nessim. Its opening certainly feels formal and extravagant. Plus, how is someone like me with my love for vintage L'Heure Bleue going to be immune to a brighter, sweeter version which eventually turns into creamy neroli vanilla mousse at the end.""</p>
<h2>Ingrediënten</h2>
bergamot, neroli, geranium, roos, jasmijn, ylang ylang, iris, musk, patchouli, cederhout, sandelhout, heliotrope, vanille<br><strong></strong>


",Grossmith,eau de parfum,"Familie:floriental, floraloriental, ingr:amber, ingr:bergamot, ingr:cederhout, ingr:geranium, ingr:heliotroop, ingr:iris, ingr:jasmijn, ingr:musk, ingr:oranjebloesem, ingr:patchouli, ingr:roos, ingr:sandelhout, ingr:seringen, ingr:vanille, Merk:Grossmith, met sample, ProductBackground:background-floriental-med.png, Related:floriental, Soort:eau de parfum",true,Inhoud,50 ml,,,,,GS10007,50.0,shopify,2,deny,manual,240.00,,true,true,5060211121265,https://cdn.shopify.com/s/files/1/1323/9877/products/shem-el-nessim-eau-de-parfum-grossmith-100-ml-perfume-lounge.jpg?v=1549725737,1,Shem-El-Nessim-eau de parfum-Grossmith-100 ml-Perfume Lounge,false,Grossmith Shem-El-Nessim EdP - Perfume Lounge,Ontdek de exclusieve parfums van het Engelse parfumhuis Grossmith. Bekijk het aanbod online of bezoek onze Haute Parfumerie in Amsterdam.,gezondheid en persoonlijke verzorging > persoonlijke verzorging > cosmetica > parfum,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/shem-el-nessim-eau-de-parfum-grossmith-50-ml-perfume-lounge-4.jpg?v=1549725737,g,,109.09,active
grossmith-shem-el-nessim-eau-de-parfum,,,,,,,,100 ml,,,,,GS10012,100.0,shopify,2,deny,manual,340.00,,true,true,5060211121289,https://cdn.shopify.com/s/files/1/1323/9877/products/shem-el-nessim-eau-de-parfum-grossmith-perfume-lounge-2.jpg?v=1549725737,2,Shem-El-Nessim-eau de parfum-Grossmith-Perfume Lounge,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/shem-el-nessim-eau-de-parfum-grossmith-100-ml-perfume-lounge.jpg?v=1549725737,g,,154.55,
grossmith-shem-el-nessim-eau-de-parfum,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/shem-el-nessim-eau-de-parfum-grossmith-perfume-lounge-3.jpg?v=1549725737,3,Shem-El-Nessim-eau de parfum-Grossmith-Perfume Lounge,,,,,,,,,,,,,,,,,,,,,
grossmith-shem-el-nessim-eau-de-parfum,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/shem-el-nessim-eau-de-parfum-grossmith-50-ml-perfume-lounge-4.jpg?v=1549725737,4,Shem-El-Nessim-eau de parfum-Grossmith-50 ml-Perfume Lounge,,,,,,,,,,,,,,,,,,,,,
grossmith-phul-nana-eau-de-parfum,Phul-Nana,"


<p>""Een bouquet van India's meest delicate bloemen."" Phul-Nana is gecreëerd in 1891(!). </p>

<p>Phul-Nana is een fris boeket bloemen met kruidige fougère accenten op een zachte, warme basis van houtsoorten. Het is een unieke combinatie van een kruidentuin met een bloementuin, ongebruikelijk voor een dames parfum. Het was de voorloper van het orientaalse parfum. Een volle, rijke geur, 'elegant luxury'.<br><br>Citaat uit de review over Phul-Nana op Perfume Shrine: ""Hindi for lovely flower, takes on a more herbal/aromatic character, while still sweet floral and with a warm, cuddly base. The original came from 1891 accompanied with images of Indian princesses well ahead of Shalimar and its own abode of love. ""From the Orient's wealth of fragrance the sweetest of all was captured and named Phul-Nana. It is wonderfully lasting and refreshing"". The combination of hesperidic notes (rich bergamot, orange and the lightness of the neroli extract from bitter orange blossoms) allied to a rich, lush heart of intense white flowers (the decadent tuberose, the intensely heady jasmine-y bouquet as well as the rosiness that is aided to unfurl endless by the addition of patchouli leaves) leaves me with renewed admiration for the use of precious naturals: Anyone who has experienced the essences first hand can see how the thing is living, breathing and sighing its bosom like a woman in love. The milky base (woody and vanillic with equal lashings of resinous dryness thanks to the opoponax) is indeed a nod to the oriental genre as defined by Shalimar and people who love the latter will find a drydown to swoon over.""</p>
<h2>Ingrediënten</h2>bergamot, neroli, sinaasappel, geranium, tuberoos, ylang ylang, patchouli, bezoin, cederhout, sandelhout, opoponax, tonkaboon, vanille<br><strong></strong>


",Grossmith,eau de parfum,"Familie:floriental, floraloriental, ingr:bergamot, ingr:cederhout, ingr:geranium, ingr:jasmijn, ingr:oranjebloesem, ingr:patchouli, ingr:roos, ingr:sandelhout, ingr:tonka, ingr:tuberose, ingr:vanille, Merk:Grossmith, met sample, ProductBackground:background-floriental-med.png, Related:floriental, Soort:eau de parfum",true,Inhoud,50 ml,,,,,GS10008,50.0,shopify,2,deny,manual,240.00,,true,true,5060211121203,https://cdn.shopify.com/s/files/1/1323/9877/products/phul-nana-eau-de-parfum-grossmith-100-ml-perfume-lounge.jpg?v=1549725717,1,Phul-Nana-eau de parfum-Grossmith-100 ml-Perfume Lounge,false,Grossmith Phul-Nana EdP - Perfume Lounge,Ontdek de exclusieve parfums van het Engelse parfumhuis Grossmith. Bekijk het aanbod online of bezoek onze Haute Parfumerie in Amsterdam.,gezondheid en persoonlijke verzorging > persoonlijke verzorging > cosmetica > parfum,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/phul-nana-eau-de-parfum-grossmith-50-ml-perfume-lounge-4.jpg?v=1549725717,g,,109.09,active
grossmith-phul-nana-eau-de-parfum,,,,,,,,100 ml,,,,,GS10011,100.0,shopify,2,deny,manual,340.00,,true,true,5060211121227,https://cdn.shopify.com/s/files/1/1323/9877/products/phul-nana-eau-de-parfum-grossmith-perfume-lounge-2.jpg?v=1549725717,2,Phul-Nana-eau de parfum-Grossmith-Perfume Lounge,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/phul-nana-eau-de-parfum-grossmith-100-ml-perfume-lounge.jpg?v=1549725717,g,,154.55,
grossmith-phul-nana-eau-de-parfum,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/phul-nana-eau-de-parfum-grossmith-perfume-lounge-3.jpg?v=1549725717,3,Phul-Nana-eau de parfum-Grossmith-Perfume Lounge,,,,,,,,,,,,,,,,,,,,,
grossmith-phul-nana-eau-de-parfum,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/phul-nana-eau-de-parfum-grossmith-50-ml-perfume-lounge-4.jpg?v=1549725717,4,Phul-Nana-eau de parfum-Grossmith-50 ml-Perfume Lounge,,,,,,,,,,,,,,,,,,,,,
grossmith-hasu-no-hana-eau-de-parfum,Hasu-No-Hana,"


<p>eau-de-parfum</p>
<p><span>Hasu-No-Hana is een tijdloos parfum, een chypre 'avant la lettre' die een weg baande voor de geuren van nu.</span></p>
<p>Hasu-No-Hana is gecreëerd in 1888. Het is een van de geuren die aan het begin stond van de moderne parfumerie zoals we die nu kennen. Het is een heldere, stralende geur met chypre en orientaalse akkoorden. De inspiratie waren delicate Japanse bloemen: ""de prachtige delicate charme van de beste bloemen uit Japan zijn gevangen in dit heerlijke parfum."" </p>
<p>Wij zijn blij dat Grossmith ons laat genieten van de glorie van dit 19e eeuwse parfumhuis door de recreatie van deze prachtige geur! <br><br>Citaat uit een review over Hasu no Hana op Perfume Shrine: ""The exquisite daintiness and charm of the choisest flowers of Japan are embodied in this delightful perfume which originated from 1888, a time in which the pioneering spirit of modern perfumery was accountable for giant leaps in the technology of scents; a year later Guerlain would issue Jicky, the world's first modern fragrance. The feeling of the re-issued Hasu-no-Hana is radiant, light and floral with a cool atmosphere and a very natural feel to it (a common trait in all the Grossmith re-issues; the brief must have been draconian on excellence of raw materials and Robertet -who are behind its creation- are not stingy with the precious naturals). Putting it on skin one is met with the bright, optimistic feeling of clawing one's nails on vividly hued hesperidia, the essential oils dripping down one's hands, such is the life-like effect. The floral heart with a murmur of chypre tonality isn't composed of lotus lily, rather giving the impression of one via the synergy of smooth rose, dewy jasmine and fleshy fruity ylang-ylang; intense players stringed ever so finely. The longer the scent stays on skin the more it accumulates a very sensual, dry, almost powdery ~yet not quite~ orris-rich and woody-almondy base anchored by musks which persists delightfully. If I had to dress Hasu-no-Hana I would choose the choisiest silk kimonos in shades of ivory and dusty salmon.""</p>
<h2>Ingrediënten</h2>bergamot, bittere sinaasappel, roos, jasmijn, ylang ylang, iris, vetiver, patchouli, eikenmos, cederhout, sandelhout, tonkaboon<br><strong></strong>


",Grossmith,eau de parfum,"Familie:floriental, floraloriental, ingr:amandel, ingr:bergamot, ingr:cederhout, ingr:iris, ingr:jasmijn, ingr:musk, ingr:patchouli, ingr:roos, ingr:sandelhout, ingr:tonka, ingr:vetiver, Merk:Grossmith, met sample, ProductBackground:background-floriental-med.png, Related:floriental, Soort:eau de parfum",true,Inhoud,50 ml,,,,,GS10009,50.0,shopify,1,deny,manual,240.00,,true,true,5060211121142,https://cdn.shopify.com/s/files/1/1323/9877/products/hasu-no-hana-eau-de-parfum-grossmith-100-ml-perfume-lounge.jpg?v=1549725697,1,Hasu-No-Hana-eau de parfum-Grossmith-100 ml-Perfume Lounge,false,Grossmith Hasu-No-Hana EdP - Perfume Lounge,Ontdek de exclusieve parfums van het Engelse parfumhuis Grossmith. Bekijk het aanbod online of bezoek onze Haute Parfumerie in Amsterdam.,gezondheid en persoonlijke verzorging > persoonlijke verzorging > cosmetica > parfum,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/hasu-no-hana-eau-de-parfum-grossmith-50-ml-perfume-lounge-2.jpg?v=1549725697,g,,109.09,active
grossmith-hasu-no-hana-eau-de-parfum,,,,,,,,100 ml,,,,,GS10010,100.0,shopify,2,deny,manual,340.00,,true,true,5060211121166,https://cdn.shopify.com/s/files/1/1323/9877/products/hasu-no-hana-eau-de-parfum-grossmith-50-ml-perfume-lounge-2.jpg?v=1549725697,2,Hasu-No-Hana-eau de parfum-Grossmith-50 ml-Perfume Lounge,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/hasu-no-hana-eau-de-parfum-grossmith-100-ml-perfume-lounge.jpg?v=1549725697,g,,154.55,
grossmith-hasu-no-hana-eau-de-parfum,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/hasu-no-hana-eau-de-parfum-grossmith-perfume-lounge-3.jpg?v=1549725697,3,Hasu-No-Hana-eau de parfum-Grossmith-Perfume Lounge,,,,,,,,,,,,,,,,,,,,,
grossmith-diamond-jubilee-bouquet-eau-de-parfum,Diamond Jubilee Bouquet,"


<p><span>Een ""droog"", klassiek, elegant iris eau-de-parfum.</span></p>
<p>Diamond Jubilee Bouquet is een ode aan Queen Elizabeth II voor haar Diamond Jubilee. De geur opent met citrus tonen op een ondergrond van lelietjes van dalen en narcis. Daarna komt het bloemige hart en een basis van vetiver, amber, tonkaboon.</p>
<h2>Ingrediënten</h2>sinaasappel, citroen, lelietjes van dalen, narcis, roos, iris, jasmijn, viooltjes, vetiver, anjer, vanille, tonkaboon, amber, musk


",Grossmith,eau de parfum,"Familie:floral, floral, ingr:amber, ingr:iris, ingr:jasmijn, ingr:musk, ingr:narcis, ingr:roos, ingr:tonka, ingr:vanille, ingr:vetiver, Merk:Grossmith, met sample, ProductBackground:background-floral-med, Related:floral, Related:pureluxe, Soort:eau de parfum",true,Inhoud,50 ml,,,,,GS10005,50.0,shopify,2,deny,manual,240.00,,true,true,5060211121432,https://cdn.shopify.com/s/files/1/1323/9877/products/diamond-jubilee-bouquet-eau-de-parfum-grossmith-50-ml-perfume-lounge.jpg?v=1555511399,1,Diamond Jubilee Bouquet-eau de parfum-Grossmith-50 ml-Perfume Lounge,false,Grossmith Diamond Jubilee Bouquet - Perfume Lounge,Ontdek de exclusieve parfums van het Engelse parfumhuis Grossmith. Bekijk het aanbod online of bezoek onze Haute Parfumerie in Amsterdam.,gezondheid en persoonlijke verzorging > persoonlijke verzorging > cosmetica > parfum,,,,,,,,,,,,,,g,,109.09,active
grossmith-betrothal-eau-de-parfum,Betrothal,"


<p><span> Het is een moderne, magische geur, elegant en verfijnd. </span></p>
<p>Grossmith is een van de oudste Engelse parfumhuizen, opgericht in London in 1835. ""Gemaakt met de beste ingredienten. Perfect voor een moderne princes."" Betrothal was oorpronkelijk gecreëerd in1893 om de Koninklijke verloving en het huwelijk te vieren van Queen Mary en King George. Nu is het parfum nieuw uitgebracht voor het huwelijk van HRH Prince William en Miss Catherine Middleton. <br><br>Citaat van een review over Bethrothal op Perfume Shrine: ""Bethrothal is a floral fragrance, a ""floral bouquet"" (i.e. a fragrance comprised of several flowery essences) with a citrus opening which blooms into the floral heart of Rose de Mai and jasmine. Working closely with Roja Dove, much like he did for Hasu no Hana, Shem el Nessim, and Phul Nana, Simon Brooke, the owner of the old Grossmith brand, zeroed into the finest ingredients for their relaunched perfumes and therefore on 'Rose de Mai' which is the official name of this rose variety which is specifically grown in the tiny town of Grasse, in France. Heliotrope mixed with ylang ylang and neroli, clean and yet sensuous notes, which recall powder puffs of yore, yet with a modern feel. The formula was inspired by the ingredients and ratios found among the archives of the brand, but the composition is revived to follow modern exigencies.""</p>
<h2>Ingrediënten</h2>bergamot, neroli, roos, jasmijn, ylang ylang, vetiver, patchouli, cederhout, sandelhout, vanille, musk<br><strong></strong>


",Grossmith,eau de parfum,"Familie:floral, floral, ingr:bergamot, ingr:cederhout, ingr:heliotroop, ingr:jasmijn, ingr:musk, ingr:oranjebloesem, ingr:patchouli, ingr:roos, ingr:sandelhout, ingr:vanille, ingr:vetiver, Merk:Grossmith, met sample, powdery, ProductBackground:background-floral-med, Related:floral, Related:pureluxe, Soort:eau de parfum",true,Inhoud,50 ml,,,,,GS10006,50.0,shopify,1,deny,manual,240.00,,true,true,5060211121326,https://cdn.shopify.com/s/files/1/1323/9877/products/betrothal-eau-de-parfum-grossmith-50-ml-perfume-lounge.jpg?v=1555511395,1,Betrothal-eau de parfum-Grossmith-50 ml-Perfume Lounge,false,Grossmith Betrothal 50ml EdP - Annindriya Perfume Lounge,Op zoek naar een verfijnde geur? Ontdek Betrothal van Grossmith. Bestel eenvoudig en snel via de webshop of bezoek onze Haute Parfumerie in Amsterdam.,gezondheid en persoonlijke verzorging > persoonlijke verzorging > cosmetica > parfum,,,,,,,,,,,,,,g,,109.09,active
grossmith-saffron-rose-eau-de-parfum,Saffron Rose,"


<p><span> Saffron Rose is een mooie Oud geur met verfijnde doch intensieve, roos, saffraan en suede akkoorden. </span></p>
<h2>Ingrediënten</h2>saffraan, roos, kaneel, mirre, oud, tabak, castoreum, sandelhout, labdanum, amber, guaiachout<br><strong></strong>


",Grossmith,eau de parfum,"Familie:oriental, ingr:amber, ingr:labdanum, ingr:roos, ingr:sandelhout, ingr:tabak, Merk:Grossmith, met sample, oriental, ProductBackground:background-oriental-light, Related:oriental, Soort:eau de parfum",true,Inhoud,50 ml,,,,,GS10001,50.0,shopify,2,deny,manual,240.00,,true,true,5060211120824,https://cdn.shopify.com/s/files/1/1323/9877/products/saffron-rose-eau-de-parfum-grossmith-50-ml-perfume-lounge.jpg?v=1555511391,1,Saffron Rose-eau de parfum-Grossmith-50 ml-Perfume Lounge,false,Grossmith Saffron Rose 50ml EdP - Perfume Lounge,Op zoek naar een exclusief Eau de Parfum op basis van Oud? Ontdek Saffron Rose van Grossmith London. Bestel eenvoudig en snel via onze webshop.,gezondheid en persoonlijke verzorging > persoonlijke verzorging > cosmetica > parfum,,,,,,,,,,,,,,g,,109.09,active
grossmith-saffron-rose-eau-de-parfum,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/saffron-rose-eau-de-parfum-grossmith-50-ml-perfume-lounge-2.jpg?v=1555511391,2,Saffron Rose-eau de parfum-Grossmith-50 ml-Perfume Lounge,,,,,,,,,,,,,,,,,,,,,
